Id,City,UseYear,RoadWide,RegisterReason,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,landSize,IdenPrice
887,1,40,15,02,3,1,34,0.000000,01,0.000,0,0.00,43.90,13.280000,0.000000,0.000000,31.16,9383300.00
888,1,34,10,02,5,4,11,0.000000,01,0.000,0,0.00,25.94,7.240000,0.610000,0.000000,7.55,2334600.00
889,3,45,3,02,1,1,35,0.000000,01,0.000,0,0.00,17.31,5.240000,0.000000,0.000000,22.99,2299000.00
890,10,56,11,06,3,1,10,0.000000,01,0.000,0,0.00,63.22,19.120000,0.000000,0.000000,21.78,22405260.00
891,10,34,25,06,12,7,35,30.000000,04,0.000,0,0.00,28.98,6.140000,0.000000,2.630000,2.29,13330800.00
892,9,37,6,04,5,3,35,0.000000,01,0.000,0,0.00,27.31,7.270000,1.000000,0.000000,10.62,6417850.00
893,1,23,15,04,8,1,10,24.000000,01,0.000,0,0.00,0.02,22.460000,2.130000,7.900000,20.05,15307760.00
894,1,23,15,02,8,1,10,24.000000,01,0.000,0,0.00,0.01,22.460000,2.130000,7.900000,20.05,15307760.00
895,1,23,15,02,8,1,30,24.000000,01,0.000,0,0.00,26.84,22.460000,2.130000,7.900000,20.05,15307760.00
896,1,23,15,04,8,1,30,24.000000,01,700000.000,1,6.02,80.54,22.460000,2.130000,7.900000,20.05,15307760.00
897,1,23,8,02,15,15,35,25.000000,04,0.000,0,0.00,33.91,6.620000,1.030000,2.610000,4.48,3051900.00
898,3,34,6,02,2,1,35,0.000000,02,0.000,0,0.00,51.56,15.600000,0.000000,0.000000,67.05,12739280.00
899,3,12,15,02,4,1,10,0.000000,04,0.000,0,0.00,55.84,14.430000,2.470000,0.000000,24.87,13480940.00
900,3,42,10,01,3,1,30,0.000000,01,0.000,0,0.00,62.73,18.980000,0.000000,0.000000,29.65,18103650.00
901,4,35,30,02,7,4,35,10.000000,01,0.000,0,0.00,34.40,8.510000,0.910000,0.990000,6.83,5160000.00
902,1,25,6,05,5,1,35,17.000000,04,0.000,0,0.00,38.12,9.540000,0.000000,1.990000,12.94,4193200.00
903,9,22,10,02,10,6,35,22.000000,01,1400000.000,1,3.85,34.71,7.020000,1.160000,2.320000,6.35,12160100.00
904,1,40,15,02,2,1,35,0.000000,01,0.000,0,0.00,31.24,9.450000,0.000000,0.000000,21.21,2827510.00
905,1,15,10,02,13,5,10,32.000000,01,1200000.000,1,6.43,51.53,9.500000,1.160000,4.930000,8.79,9444800.00
906,1,39,6,02,2,1,35,0.000000,01,0.000,0,0.00,16.12,4.880000,0.000000,0.000000,18.76,4584400.00
907,4,31,8,02,2,1,35,0.000000,04,0.000,0,0.00,37.58,8.650000,2.720000,0.000000,20.26,6829600.00
908,1,40,5,02,2,1,35,0.000000,01,0.000,0,0.00,39.78,12.030000,0.000000,0.000000,33.88,5479800.00
909,3,25,8,02,15,6,35,18.000000,01,1100000.000,1,5.99,39.01,8.890000,0.810000,2.100000,3.76,8511900.00
910,10,23,6,02,5,4,35,43.000000,01,0.000,0,0.00,27.49,3.820000,0.930000,3.560000,6.96,10446200.00
911,1,27,10,01,4,1,30,0.000000,01,0.000,0,0.00,57.32,16.970000,0.370000,0.000000,21.48,8371160.00
912,9,18,8,02,12,3,35,18.000000,05,1700000.000,1,16.04,27.15,5.410000,1.350000,1.450000,6.06,10523750.00
913,1,40,12,06,2,1,30,0.000000,01,0.000,0,0.00,41.94,12.690000,0.000000,0.000000,27.23,8755540.00
914,10,52,14,05,4,3,35,0.000000,01,0.000,0,0.00,31.36,9.490000,0.000000,0.000000,10.89,23833600.00
915,10,42,4,02,4,1,35,0.000000,01,0.000,0,0.00,27.25,8.240000,0.000000,0.000000,10.22,14170000.00
916,9,35,8,02,7,4,35,9.000000,01,0.000,0,0.00,30.84,6.840000,1.630000,0.860000,4.91,10485600.00
917,4,51,12,02,1,1,35,0.000000,01,0.000,0,0.00,6.58,5.970000,0.000000,0.000000,19.97,12574200.00
918,4,51,12,02,1,1,35,0.000000,01,0.000,0,0.00,13.16,5.970000,0.000000,0.000000,19.97,12574200.00
919,10,27,8,02,6,1,10,7.000000,01,1900000.000,1,12.25,12.25,15.200000,1.580000,1.190000,18.66,23579800.00
920,10,27,8,02,6,4,35,7.000000,01,0.000,0,0.00,47.13,15.200000,1.580000,1.190000,18.66,23579800.00
921,3,28,8,02,4,1,35,0.000000,04,0.000,0,0.00,41.16,21.060000,3.840000,0.000000,24.80,13962000.00
922,3,28,8,02,4,1,35,0.000000,04,0.000,0,0.00,41.16,21.060000,3.840000,0.000000,24.80,13962000.00
923,9,19,6,02,6,5,35,24.000000,01,1200000.000,1,13.57,36.78,7.730000,0.680000,2.710000,9.34,9291600.00
924,10,35,15,02,7,3,35,12.000000,01,0.000,0,0.00,48.45,10.840000,2.050000,1.770000,10.17,24709500.00
925,9,18,12,02,9,8,35,24.000000,01,1500000.000,1,8.53,37.00,7.730000,0.830000,2.630000,7.47,13340000.00
926,10,33,8,04,19,6,35,21.000000,01,0.000,0,0.00,29.09,6.750000,0.570000,1.940000,5.86,19909500.00
927,10,33,8,04,19,1,10,21.000000,01,0.000,0,0.00,1.54,6.750000,0.570000,1.940000,5.86,19909500.00
928,3,26,20,02,22,1,20,16.000000,01,0.000,0,0.00,2.35,12.150000,1.440000,2.550000,5.24,9873450.00
929,3,26,20,02,22,11,35,16.000000,01,0.000,0,0.00,48.38,12.150000,1.440000,2.550000,5.24,9873450.00
930,3,26,20,02,22,1,26,16.000000,01,0.000,0,0.00,2.64,12.150000,1.440000,2.550000,5.24,9873450.00
931,10,43,6,02,4,4,35,0.000000,01,0.000,0,0.00,28.41,8.600000,0.000000,0.000000,9.69,7954800.00
932,1,3,8,02,4,1,10,0.000000,01,0.000,0,0.00,73.88,20.850000,1.500000,0.000000,28.97,11095900.00
933,9,36,4,02,5,5,35,0.000000,01,0.000,0,0.00,31.98,7.550000,2.120000,0.000000,8.89,10713300.00
934,1,14,4,01,3,1,35,0.000000,01,0.000,0,0.00,60.21,17.680000,0.530000,0.000000,42.31,6670320.00
935,10,11,6,02,7,7,35,39.000000,01,1400000.000,1,4.49,14.70,2.430000,0.290000,1.720000,3.92,10661000.00
936,4,13,16,02,9,4,35,26.000000,01,1200000.000,1,11.87,34.18,6.870000,0.830000,2.640000,9.11,7352400.00
937,1,58,3,02,1,1,35,0.000000,01,0.000,0,0.00,10.53,6.390000,0.000000,0.000000,35.40,5415550.00
938,1,58,3,02,1,1,35,0.000000,01,0.000,0,0.00,10.58,6.390000,0.000000,0.000000,35.40,5415550.00
939,1,22,8,02,11,10,35,19.000000,01,1200000.000,1,9.07,35.70,7.550000,1.210000,2.040000,5.78,6198000.00
940,1,45,5,02,2,1,35,0.000000,01,0.000,0,0.00,23.35,7.060000,0.000000,0.000000,26.02,5320750.00
941,3,25,30,02,13,9,35,21.000000,01,400000.000,1,3.73,38.34,7.720000,1.480000,2.400000,4.46,4809100.00
942,1,27,10,02,7,2,34,19.000000,01,0.000,0,0.00,28.44,7.330000,0.240000,1.830000,5.67,4012800.00
943,1,27,10,02,7,1,34,19.000000,01,600000.000,1,2.61,2.61,7.330000,0.240000,1.830000,5.67,4012800.00
944,9,41,6,02,4,1,35,0.000000,01,0.000,0,0.00,19.70,5.960000,0.000000,0.000000,7.38,8668000.00
945,3,38,8,03,2,1,30,0.000000,01,0.000,0,0.00,29.94,9.060000,0.000000,0.000000,26.63,7960560.00
946,1,29,8,02,4,1,30,0.000000,01,0.000,0,0.00,124.92,33.840000,3.940000,0.000000,37.21,10939760.00
947,10,36,8,02,5,5,35,7.000000,01,0.000,0,0.00,37.60,9.320000,1.300000,0.760000,9.56,18424000.00
948,10,49,8,06,3,2,35,0.000000,01,0.000,0,0.00,23.10,6.990000,0.000000,0.000000,13.51,10164000.00
949,1,52,8,02,2,1,11,0.000000,01,0.000,0,0.00,33.69,10.190000,0.000000,0.000000,21.18,9145800.00
950,4,18,10,02,9,1,35,35.000000,01,0.000,0,0.00,41.41,8.100000,1.550000,5.140000,7.75,8039700.00
951,4,18,8,02,9,1,35,35.000000,09,1000000.000,1,7.51,7.51,8.100000,1.550000,5.140000,7.75,8039700.00
952,1,24,10,02,16,10,35,24.000000,01,0.000,0,0.00,48.79,10.190000,1.010000,3.550000,8.10,5366900.00
953,9,33,4,02,5,4,35,0.000000,01,0.000,0,0.00,32.19,8.620000,1.110000,0.000000,9.49,6920850.00
954,9,30,7,02,5,4,35,0.000000,01,0.000,0,0.00,37.60,10.340000,1.030000,0.000000,10.70,10152000.00
955,9,45,10,02,4,2,35,0.000000,01,0.000,0,0.00,20.95,6.340000,0.000000,0.000000,9.44,7018250.00
956,1,37,6,01,2,1,35,0.000000,01,0.000,0,0.00,28.49,8.620000,0.000000,0.000000,28.83,4321100.00
957,4,6,12,06,4,1,35,0.000000,01,0.000,0,0.00,79.05,23.010000,0.910000,0.000000,32.91,15810000.00
958,4,23,10,02,8,6,35,13.000000,01,800000.000,2,6.59,34.22,7.860000,1.090000,1.390000,7.39,3879800.00
959,3,12,30,01,3,1,30,0.000000,01,0.000,0,0.00,220.86,59.610000,7.200000,0.000000,145.14,30384540.00
960,3,38,10,02,2,1,35,0.000000,05,0.000,0,0.00,35.41,10.710000,0.000000,0.000000,31.16,14340690.00
961,9,23,6,04,16,3,35,29.000000,01,0.000,0,0.00,30.21,5.750000,0.750000,2.630000,4.19,7552500.00
962,9,47,20,02,4,1,34,0.000000,01,0.000,0,0.00,19.06,5.760000,0.000000,0.000000,4.97,12960800.00
963,4,19,25,02,5,1,10,0.000000,01,0.000,0,0.00,89.37,25.540000,1.490000,0.000000,30.97,14299200.00
964,9,38,6,02,4,4,35,0.000000,01,0.000,0,0.00,27.24,8.240000,0.000000,0.000000,9.69,7627200.00
965,4,23,16,04,14,13,35,21.000000,01,0.000,0,0.00,35.71,7.030000,1.500000,2.270000,2.92,5356500.00
966,9,36,6,01,5,5,35,0.000000,01,0.000,0,0.00,27.78,7.900000,0.510000,0.000000,9.07,8334000.00
967,3,27,4,02,5,1,20,9.000000,01,0.000,0,0.00,1.63,7.800000,2.220000,0.980000,10.42,4916700.00
968,3,27,4,02,5,2,35,9.000000,01,0.000,0,0.00,16.58,7.800000,2.220000,0.980000,10.42,4916700.00
969,3,27,4,02,5,1,20,9.000000,01,0.000,0,0.00,1.63,7.800000,2.220000,0.980000,10.42,4916700.00
970,3,27,4,02,5,2,35,9.000000,01,0.000,0,0.00,16.58,7.800000,2.220000,0.980000,10.42,4916700.00
971,3,1,14,05,4,1,35,0.000000,01,0.000,0,0.00,58.71,16.290000,1.470000,0.000000,25.93,8038330.00
972,3,28,8,01,13,8,35,20.000000,01,1000000.000,1,8.00,50.06,10.470000,1.580000,3.090000,7.71,8008400.00
973,1,43,15,02,3,1,30,0.000000,04,0.000,0,0.00,35.21,21.080000,0.000000,0.000000,32.98,13749600.00
974,1,43,15,02,3,1,30,0.000000,01,0.000,0,0.00,34.49,21.080000,0.000000,0.000000,32.98,13749600.00
975,4,24,6,02,5,2,35,10.000000,01,0.000,0,0.00,31.34,7.540000,1.010000,0.930000,8.79,5327800.00
976,1,23,12,02,8,6,24,23.000000,01,1200000.000,2,8.36,37.05,7.650000,1.000000,2.550000,5.90,5646000.00
977,9,38,7,06,5,3,35,0.000000,01,0.000,0,0.00,28.89,8.740000,0.000000,0.000000,7.62,5778000.00
978,3,27,8,02,14,9,35,9.000000,01,0.000,0,0.00,40.53,9.640000,1.540000,1.070000,4.36,5593140.00
979,9,10,11,02,7,3,35,27.000000,01,0.000,0,0.00,33.60,6.220000,1.210000,2.740000,5.76,12096000.00
980,1,22,10,02,14,11,35,20.000000,01,1200000.000,1,10.72,31.91,6.850000,0.830000,1.980000,5.65,5188750.00
981,9,34,11,02,5,5,35,0.000000,01,0.000,0,0.00,23.55,6.480000,0.640000,0.000000,5.27,6005250.00
982,9,31,14,02,5,3,35,3.000000,01,0.000,0,0.00,30.98,9.310000,0.540000,0.270000,9.08,9036900.00
983,9,31,14,02,5,1,10,3.000000,01,0.000,0,0.00,2.49,9.310000,0.540000,0.270000,9.08,9036900.00
984,4,27,30,02,12,3,35,10.000000,04,0.000,0,0.00,53.99,12.980000,1.780000,1.570000,6.22,7558600.00
985,1,13,8,02,4,1,10,0.000000,01,0.000,0,0.00,60.14,14.830000,3.360000,0.000000,25.67,8044930.00
986,3,22,30,02,14,1,30,15.000000,04,0.000,0,0.00,114.19,26.320000,2.890000,5.330000,11.73,35485380.00
987,3,22,16,02,14,1,20,15.000000,04,1000000.000,2,5.42,0.00,26.320000,2.890000,5.330000,11.73,35485380.00
988,1,37,6,02,2,1,30,0.000000,01,0.000,0,0.00,29.04,8.580000,0.200000,0.000000,21.48,2124960.00
989,1,41,6,06,2,1,35,0.000000,01,0.000,0,0.00,29.99,9.070000,0.000000,0.000000,43.87,4566940.00
990,9,37,6,02,4,4,10,0.000000,01,0.000,0,0.00,30.12,7.730000,1.390000,0.000000,10.09,4518000.00
991,1,27,8,02,20,13,35,13.000000,01,0.000,0,0.00,45.51,13.030000,1.380000,2.130000,5.07,6133650.00
992,1,27,8,02,20,1,10,13.000000,01,900000.000,1,9.15,9.15,13.030000,1.380000,2.130000,5.07,6133650.00
993,10,38,8,02,5,2,35,0.000000,01,0.000,0,0.00,28.18,7.450000,1.070000,0.000000,8.99,14090000.00
994,1,52,6,02,2,1,30,0.000000,01,0.000,0,0.00,25.32,7.660000,0.000000,0.000000,13.50,3493200.00
995,9,22,10,02,17,5,35,8.000000,01,1000000.000,1,8.84,32.92,8.300000,0.840000,0.820000,6.39,6431800.00
996,3,50,6,02,2,1,35,0.000000,01,0.000,0,0.00,26.46,8.000000,0.000000,0.000000,19.97,5717910.00
997,4,21,6,02,2,1,10,0.000000,09,0.000,0,0.00,0.25,12.710000,1.340000,0.000000,26.63,6963000.00
998,4,21,6,02,4,1,10,0.000000,01,0.000,0,0.00,46.17,12.710000,1.340000,0.000000,26.63,6963000.00
999,4,26,8,06,3,1,29,0.000000,01,0.000,0,0.00,43.24,11.230000,1.850000,0.000000,17.76,4756400.00
1000,3,25,16,02,7,4,35,28.000000,01,1200000.000,2,10.20,35.53,6.510000,1.250000,2.990000,9.33,5108300.00
1001,3,17,18,02,14,3,35,26.000000,01,700000.000,1,6.50,39.21,7.720000,1.030000,3.110000,4.70,6581500.00
1002,9,23,32,02,18,14,35,24.000000,01,1600000.000,1,11.00,33.35,6.690000,1.020000,2.370000,3.20,12272000.00
1003,10,28,20,02,7,7,35,8.000000,01,0.000,0,0.00,27.08,6.800000,0.750000,0.640000,4.89,12998400.00
1004,4,9,8,02,13,7,35,34.000000,01,0.000,0,0.00,44.60,7.770000,1.180000,4.540000,5.40,6690000.00
1005,9,31,6,02,5,1,10,10.000000,01,0.000,0,0.00,29.11,7.030000,0.890000,0.890000,7.54,9024100.00
1006,10,12,70,02,14,4,34,32.000000,01,3000000.000,1,15.71,23.75,4.370000,0.530000,2.280000,3.16,20100000.00
1007,1,17,8,06,14,7,35,28.000000,01,0.000,0,0.00,26.35,4.970000,0.740000,2.260000,2.35,3689000.00
1008,9,25,6,01,5,5,35,20.000000,01,0.000,0,0.00,39.35,8.450000,1.120000,2.330000,10.63,11805000.00
1009,1,38,10,02,3,1,30,0.000000,01,0.000,0,0.00,65.03,18.850000,0.830000,0.000000,39.04,8913620.00
1010,1,24,6,02,4,1,35,0.000000,01,0.000,0,0.00,66.34,18.530000,1.530000,0.000000,29.34,4337400.00
1011,1,39,6,06,2,1,35,0.000000,01,0.000,0,0.00,25.45,7.700000,0.000000,0.000000,25.81,3300800.00
1012,10,15,8,02,12,3,34,34.000000,01,0.000,0,0.00,29.13,4.980000,0.790000,3.030000,3.70,17769300.00
1013,1,24,8,06,3,1,35,0.000000,01,0.000,0,0.00,65.32,18.800000,0.960000,0.000000,25.11,7162290.00
1014,3,20,5,02,5,1,35,0.000000,01,0.000,0,0.00,56.03,15.780000,1.160000,0.000000,21.67,8133290.00
1015,10,30,6,02,5,1,10,6.000000,01,1800000.000,1,0.00,10.31,12.410000,0.470000,0.780000,12.94,17482500.00
1016,10,30,6,02,5,1,35,6.000000,01,0.000,0,0.00,34.85,12.410000,0.470000,0.780000,12.94,17482500.00
1017,1,46,12,04,1,1,30,0.000000,01,0.000,0,0.00,9.31,2.820000,0.000000,0.000000,10.89,2053300.00
1018,1,25,12,02,13,11,35,14.000000,01,800000.000,1,5.05,29.73,6.810000,0.950000,1.230000,5.57,4218950.00
1019,9,23,14,02,7,2,35,14.000000,01,850000.000,1,5.02,34.65,7.800000,1.190000,1.490000,6.60,9166000.00
1020,3,41,7,02,3,2,35,0.000000,01,0.000,0,0.00,23.42,7.080000,0.000000,0.000000,12.15,2107800.00
1021,4,26,8,04,22,1,10,25.000000,04,800000.000,1,8.58,5.36,11.990000,2.290000,4.840000,4.87,10918400.00
1022,4,26,16,04,22,5,10,25.000000,04,0.000,0,0.00,57.88,11.990000,2.290000,4.840000,4.87,10918400.00
1023,9,31,14,02,5,3,35,3.000000,01,0.000,0,0.00,30.98,9.310000,0.540000,0.270000,9.07,9036900.00
1024,9,31,14,02,5,1,10,3.000000,01,0.000,0,0.00,2.49,9.310000,0.540000,0.270000,9.07,9036900.00
1025,3,33,10,03,2,1,30,0.000000,01,0.000,0,0.00,33.04,9.320000,0.680000,0.000000,19.04,11886560.00
1026,4,29,8,06,4,1,10,0.000000,01,0.000,0,0.00,109.52,33.130000,0.000000,0.000000,32.97,20323900.00
1027,9,17,12,02,9,6,35,25.000000,01,0.000,0,0.00,35.09,7.160000,0.800000,2.660000,5.67,8597050.00
1028,1,22,6,02,4,1,35,0.000000,01,0.000,0,0.00,53.42,16.160000,0.000000,0.000000,25.11,6426920.00
1029,9,10,22,02,24,2,10,35.000000,01,0.000,0,0.00,16.34,2.940000,0.260000,1.740000,1.75,4738600.00
1030,1,28,12,06,3,1,30,0.000000,01,0.000,0,0.00,58.97,16.190000,1.650000,0.000000,26.92,3094580.00
1031,4,9,12,02,14,12,35,32.000000,01,0.000,0,0.00,44.04,7.630000,1.400000,4.300000,8.04,8051200.00
1032,4,9,12,02,14,1,10,32.000000,09,1000000.000,1,9.27,0.03,7.630000,1.400000,4.300000,8.04,8051200.00
1033,3,28,6,04,5,1,35,13.000000,01,0.000,0,0.00,26.23,6.310000,0.600000,1.030000,10.84,2360700.00
1034,1,24,6,02,4,1,10,11.000000,01,0.000,0,0.00,0.87,6.320000,0.730000,0.900000,6.45,3024500.00
1035,1,24,6,02,5,1,35,11.000000,01,0.000,0,0.00,25.43,6.320000,0.730000,0.900000,6.45,3024500.00
1036,9,42,10,02,4,3,35,0.000000,01,0.000,0,0.00,22.32,6.750000,0.000000,0.000000,7.67,6472800.00
1037,9,34,9,02,5,1,35,0.000000,04,0.000,0,0.00,30.81,9.050000,0.270000,0.000000,9.01,21875100.00
1038,10,22,10,04,7,1,34,16.000000,04,0.000,0,0.00,35.43,8.510000,0.500000,1.710000,13.27,24092400.00
1039,9,41,5,02,4,2,35,0.000000,01,0.000,0,0.00,24.62,7.450000,0.000000,0.000000,10.06,9355600.00
1040,3,19,12,02,14,11,35,25.000000,04,0.000,0,0.00,28.66,5.680000,0.810000,2.180000,3.18,5044160.00
1041,10,45,8,02,4,3,35,0.000000,04,0.000,0,0.00,23.45,7.090000,0.000000,0.000000,7.49,12194000.00
1042,3,27,12,02,14,1,35,11.000000,01,0.000,0,0.00,59.77,17.230000,1.590000,2.330000,8.50,8669160.00
1043,3,27,12,02,14,1,10,11.000000,01,0.000,0,0.00,1.89,17.230000,1.590000,2.330000,8.50,8669160.00
1044,3,27,12,02,14,1,20,11.000000,01,900000.000,1,8.28,8.28,17.230000,1.590000,2.330000,8.50,8669160.00
1045,1,25,6,02,6,2,35,8.000000,01,1100000.000,2,7.64,49.41,12.450000,1.360000,1.140000,11.44,7276250.00
1046,10,24,6,02,14,12,35,8.000000,01,0.000,0,0.00,34.87,10.040000,1.610000,1.010000,6.43,19681100.00
1047,10,24,6,02,14,1,10,8.000000,01,1200000.000,1,6.97,6.97,10.040000,1.610000,1.010000,6.43,19681100.00
1048,3,22,10,02,12,1,24,35.000000,04,0.000,0,0.00,41.83,7.350000,0.830000,4.470000,9.20,5437900.00
1049,1,28,6,02,2,1,35,0.000000,04,0.000,0,0.00,31.26,8.800000,0.660000,0.000000,55.55,3649190.00
1050,10,28,12.73,02,10,7,11,17.000000,70,0.000,0,0.00,36.81,7.540000,1.720000,1.880000,3.87,22870053.00
1051,1,23,25,01,3,1,35,0.000000,01,0.000,0,0.00,68.81,20.810000,0.000000,0.000000,33.81,6259120.00
1052,9,24,11,02,14,12,35,23.000000,01,1400000.000,1,7.66,35.93,7.440000,0.970000,2.460000,5.14,12179000.00
1053,3,37,6,02,2,1,35,0.000000,01,0.000,0,0.00,38.61,10.600000,1.080000,0.000000,34.65,8009100.00
1054,9,34,10,02,5,1,35,0.000000,01,0.000,0,0.00,33.13,8.730000,1.290000,0.000000,7.31,11595500.00
1055,1,26,6,06,3,1,35,0.000000,01,0.000,0,0.00,48.99,13.800000,1.020000,0.000000,35.32,3490110.00
1056,1,28,6,04,2,1,35,0.000000,01,0.000,0,0.00,25.88,7.530000,0.300000,0.000000,27.25,4993300.00
1057,1,25,4,02,1,1,35,0.000000,01,0.000,0,0.00,19.05,5.760000,0.000000,0.000000,24.41,3214950.00
1058,9,22,6,02,3,1,35,0.000000,01,0.000,0,0.00,69.28,16.490000,4.470000,0.000000,55.08,12103216.00
1059,1,32,10,02,4,1,35,0.000000,01,0.000,0,0.00,66.11,18.290000,1.710000,0.000000,28.44,18518420.00
1060,3,25,6,02,3,1,35,0.000000,01,0.000,0,0.00,55.94,16.140000,0.790000,0.000000,30.55,5120440.00
1061,1,15,10,02,5,1,30,0.000000,01,0.000,0,0.00,74.74,20.490000,2.110000,0.000000,23.90,11728300.00
1062,3,16,12,04,12,4,10,26.000000,05,2300000.000,2,15.91,52.00,10.640000,1.040000,4.050000,12.41,10100000.00
1063,4,38,6,06,2,1,35,0.000000,01,0.000,0,0.00,44.34,10.930000,2.490000,0.000000,32.37,8451600.00
1064,10,38,6,02,4,3,35,0.000000,01,0.000,0,0.00,24.83,6.790000,0.720000,0.000000,8.72,7200700.00
1065,3,35,12,06,2,1,30,0.000000,01,0.000,0,0.00,36.08,10.670000,0.240000,0.000000,29.95,9090740.00
1066,9,39,9,02,4,2,35,0.000000,01,0.000,0,0.00,25.77,6.850000,0.950000,0.000000,9.25,5154000.00
1067,10,46,6,02,4,3,35,0.000000,01,0.000,0,0.00,21.07,6.370000,0.000000,0.000000,8.24,8428000.00
1068,1,14,6,02,5,1,35,0.000000,01,0.000,0,0.00,62.63,18.250000,0.700000,0.000000,25.76,10546350.00
1069,1,15,10,02,4,1,35,0.000000,01,0.000,0,0.00,47.06,13.550000,0.690000,0.000000,18.57,8476020.00
1070,9,35,5,01,5,3,35,0.000000,04,0.000,0,0.00,24.37,6.690000,0.680000,0.000000,6.54,5848800.00
1071,3,0,8,02,23,6,35,32.000000,01,1150000.000,1,10.22,38.84,7.070000,0.860000,3.810000,5.60,9112200.00
1072,10,8,15,02,19,7,35,29.000000,01,0.000,0,0.00,41.14,7.920000,0.940000,3.580000,12.68,22215600.00
1073,1,21,8,02,19,9,35,21.000000,01,0.000,0,0.00,31.54,6.520000,1.040000,1.970000,2.99,4257900.00
1074,4,30,12,01,2,1,35,0.000000,01,0.000,0,0.00,45.82,12.680000,1.180000,0.000000,36.30,12264600.00
1075,1,1,20,01,5,1,10,0.000000,02,0.000,0,0.00,79.49,22.630000,1.420000,0.000000,18.16,13910750.00
1076,3,3,16,02,4,1,35,0.000000,01,0.000,0,0.00,62.02,17.900000,0.860000,0.000000,30.86,9273000.00
1077,1,40,18,04,3,1,30,0.000000,04,0.000,0,0.00,57.72,17.460000,0.000000,0.000000,32.37,13813800.00
1078,1,33,10,02,2,1,30,0.000000,01,0.000,0,0.00,30.54,9.240000,0.000000,0.000000,23.74,3374900.00
1079,1,20,9,02,16,11,35,22.000000,01,600000.000,1,10.25,39.58,8.130000,1.200000,2.630000,7.43,4755900.00
1080,3,29,6,04,4,1,35,0.000000,01,0.000,0,0.00,56.31,17.030000,0.000000,0.000000,22.70,10431440.00
1081,3,26,8,06,7,6,35,16.000000,01,500000.000,1,4.00,29.91,6.650000,0.970000,1.430000,7.11,4388300.00
1082,1,40,8,06,2,1,35,0.000000,01,0.000,0,0.00,31.02,9.380000,0.000000,0.000000,29.34,8542200.00
1083,1,7,8,06,14,7,10,40.000000,01,0.000,0,0.00,56.20,9.300000,0.980000,6.720000,13.68,5339000.00
1084,4,25,12,02,7,4,35,21.000000,01,0.000,0,0.00,38.51,8.330000,0.900000,2.410000,7.01,6161600.00
1085,1,24,6,02,17,1,10,21.000000,01,800000.000,1,10.40,0.01,9.990000,1.590000,3.040000,5.49,6018560.00
1086,1,24,6,02,17,4,35,21.000000,01,0.000,0,0.00,48.32,9.990000,1.590000,3.040000,5.49,6018560.00
1087,3,23,10,03,11,1,30,12.000000,01,200000.000,1,1.19,13.47,9.900000,0.840000,1.500000,7.14,6176580.00
1088,3,23,10,03,11,1,30,12.000000,01,200000.000,1,1.19,13.47,9.900000,0.840000,1.500000,7.14,6176580.00
1089,3,23,10,03,11,1,30,12.000000,01,200000.000,1,1.19,13.47,9.900000,0.840000,1.500000,7.14,6176580.00
1090,10,38,8,02,5,2,35,0.000000,01,0.000,0,0.00,29.15,7.740000,1.080000,0.000000,8.53,10785500.00
1091,9,25,16,02,13,5,35,14.000000,01,3200000.000,2,24.20,46.62,10.050000,2.030000,2.020000,7.83,18118400.00
1092,1,40,5,06,2,1,35,0.000000,01,0.000,0,0.00,32.19,9.740000,0.000000,0.000000,31.16,5951300.00
1093,1,39,4,02,2,1,35,0.000000,01,0.000,0,0.00,28.56,8.640000,0.000000,0.000000,27.93,4894050.00
1094,1,40,15,01,2,1,35,0.000000,01,0.000,0,0.00,39.03,11.810000,0.000000,0.000000,23.29,2765240.00
1095,1,44,25,06,3,1,30,0.000000,01,0.000,0,0.00,33.63,10.170000,0.000000,0.000000,13.66,5699410.00
1096,1,8,25,02,4,1,35,0.000000,04,0.000,0,0.00,53.77,14.200000,2.060000,0.000000,26.62,6412650.00
1097,4,17,12,04,9,2,10,37.000000,01,0.000,0,0.00,51.97,8.830000,1.070000,5.830000,11.53,5197000.00
1098,1,5,10,01,4,1,11,0.000000,01,0.000,0,0.00,95.21,28.800000,0.000000,0.000000,26.43,12975130.00
1099,3,39,8,02,2,1,30,0.000000,01,0.000,0,0.00,30.62,9.260000,0.000000,0.000000,18.76,8124160.00
1100,1,39,6,02,2,1,30,0.000000,01,0.000,0,0.00,26.26,7.940000,0.000000,0.000000,29.19,4903700.00
1101,1,35,10,02,5,1,30,0.000000,01,0.000,0,0.00,106.09,31.770000,0.330000,0.000000,26.63,10431220.00
1102,10,42,15,02,4,3,35,0.000000,01,0.000,0,0.00,24.27,7.340000,0.000000,0.000000,8.90,11892300.00
1103,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
1104,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
1105,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
1106,1,20,12,02,4,1,30,0.000000,01,0.000,0,0.00,60.90,17.870000,0.550000,0.000000,27.53,10941100.00
