ID,BuildPurpose,PurposeItem,CityItem,AreaItem,BuildMaterial,MaterialItem,PublicArea,BuildType,BuildComDate,BuildLayer,AplraiseUnitValue,Item,AdjBuildArea,AplraiseValue,RecStat,DebtPerc
2778,A,住家用,台南市,永康區,4,鋼筋混凝土造,9.29,R2,1993/4/28 上午 12:00:00,3,90000,,0.8,2583000,1,32
2779,A,住家用,台北市,松山區,4,鋼筋混凝土造,5.21,R2,1983/12/29 上午 12:00:00,9,570000,陽台,2.3,17117100,1,33
2780,B,商業用,台北市,松山區,4,鋼筋混凝土造,7.56,R2,1980/11/8 上午 12:00:00,2,610000,陽台,3.33,27724500,1,25
2781,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,1.8,R2,1987/2/17 上午 12:00:00,B1,0,,,18432000,1,37
2782,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,5.15,R5,1987/1/20 上午 12:00:00,999,690000,其他,3.72,51667200,1,5
2783,Y,見使用執照,台北市,松山區,4,鋼筋混凝土造,1.8,R2,1987/2/17 上午 12:00:00,B1,0,,,18432000,1,67
2784,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,,R1,1975/9/6 上午 12:00:00,2,580000,,,16367600,1,27
2785,B,商業用,台北市,松山區,4,鋼筋混凝土造,1.8,R2,1987/2/17 上午 12:00:00,1,1200000,其他,1.49,18432000,1,67
2786,B,商業用,台北市,松山區,4,鋼筋混凝土造,,R1,1982/12/8 上午 12:00:00,2,580000,陽台,3.23,19053000,1,5
2787,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,10.29,R2,1987/12/23 上午 12:00:00,6,580000,陽台,3.57,27265800,1,17
2788,B,商業用,台北市,松山區,4,鋼筋混凝土造,1.8,B2,1987/2/17 上午 12:00:00,1,1200000,其他,1.49,18432000,1,37
2789,A,住家用,台北市,松山區,4,鋼筋混凝土造,2.69,R2,1985/8/17 上午 12:00:00,7,660000,陽台,6.7,38794800,1,15
2790,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,10.29,R2,1987/12/23 上午 12:00:00,6,580000,陽台,3.57,27265800,1,17
2791,A,住家用,台北市,松山區,4,鋼筋混凝土造,5.36,R2,1987/2/17 上午 12:00:00,6,640000,其他,6.97,34816000,1,31
2792,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,4.03,R2,1977/10/8 上午 12:00:00,10,610000,陽台,1,14987700,1,38
2793,A,住家用,台北市,松山區,4,鋼筋混凝土造,,B2,1969/6/10 上午 12:00:00,1,1100000,,,36179000,1,16
2794,A,住家用,台北市,松山區,4,鋼筋混凝土造,19.6,R2,2011/7/15 上午 12:00:00,1,650000,陽台,1.96,17646500,1,44
2795,A,住家用,台北市,松山區,4,鋼筋混凝土造,,R1,1974/12/31 上午 12:00:00,2,520000,,,14196000,1,45
2796,A,住家用,台北市,松山區,4,鋼筋混凝土造,5.21,R2,1983/12/29 上午 12:00:00,9,570000,陽台,2.3,17117100,1,33
2797,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,9.88,R2,2006/11/10 上午 12:00:00,6,770000,陽台,1.31,14166200,1,46
2798,A,住家用,台北市,松山區,4,鋼筋混凝土造,,R1,1974/12/31 上午 12:00:00,2,520000,,,14196000,1,45
2799,A,住家用,台北市,松山區,4,鋼筋混凝土造,19.6,R2,2011/7/15 上午 12:00:00,1,650000,陽台,1.96,17646500,1,44
2800,Z,見其它登記事項,台北市,松山區,8,加強磚造,,R1,1965/4/29 上午 12:00:00,4,570000,,,17077200,1,46
2801,A,住家用,台北市,松山區,4,鋼筋混凝土造,,R2,1972/1/13 上午 12:00:00,7,600000,,,28848000,1,14
2802,B,商業用,台北市,松山區,4,鋼筋混凝土造,2.36,R2,1981/12/18 上午 12:00:00,6,650000,陽台,1.83,7878000,1,65
2803,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,5.15,R5,1987/1/20 上午 12:00:00,B2,690000,,,51667200,1,5
2804,B,商業用,台北市,松山區,4,鋼筋混凝土造,2.36,R2,1981/12/18 上午 12:00:00,6,650000,陽台,1.83,7878000,1,65
2805,A,住家用,台北市,松山區,4,鋼筋混凝土造,,R2,1972/1/13 上午 12:00:00,7,610000,,,29328800,1,21
2806,Z,見其它登記事項,台北市,松山區,4,鋼筋混凝土造,9.88,R2,2006/11/10 上午 12:00:00,6,770000,陽台,1.31,14166200,1,46
2807,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1976/12/27 上午 12:00:00,3,790000,陽台,2.05,17490600,1,69
2808,Z,見其它登記事項,台北市,大安區,8,加強磚造,9.14,R1,1965/8/4 上午 12:00:00,2,660000,,,108578000,1,39
2809,A,住家用,台北市,大安區,4,鋼筋混凝土造,4.76,R2,1981/11/23 上午 12:00:00,3,510000,陽台,5.25,15646800,1,25
2810,B,商業用,台北市,大安區,4,鋼筋混凝土造,4.78,R2,1995/9/7 上午 12:00:00,3,660000,露台,3.48,10711800,1,9
2811,Y,見使用執照,台北市,大安區,4,鋼筋混凝土造,9.14,R2,1988/10/21 上午 12:00:00,B1,205000,,,108578000,1,39
2812,B,商業用,台北市,大安區,4,鋼筋混凝土造,9.14,R2,1988/10/21 上午 12:00:00,1,2050000,,,108578000,1,39
2813,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1978/1/20 上午 12:00:00,3,740000,陽台,3.78,23176800,1,65
2814,A,住家用,台北市,大安區,4,鋼筋混凝土造,7.48,R2,1984/4/20 上午 12:00:00,11,600000,陽台,6.92,24696000,1,25
2815,B,商業用,台北市,大安區,4,鋼筋混凝土造,2.52,R2,1989/8/31 上午 12:00:00,1,1600000,其他,4.09,35408000,1,62
2816,B,商業用,台北市,大安區,4,鋼筋混凝土造,2.52,R2,1989/8/31 上午 12:00:00,1,1600000,其他,4.09,35408000,1,62
2817,A,住家用,台北市,大安區,4,鋼筋混凝土造,1.51,R2,1982/10/11 上午 12:00:00,4,510000,陽台,4.68,17125800,1,43
2818,A,住家用,台北市,大安區,4,鋼筋混凝土造,2.83,R1,1991/5/20 上午 12:00:00,4,520000,陽台,3.24,14159600,1,27
2819,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R2,1970/8/24 上午 12:00:00,3,820000,,,34284200,1,31
2820,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1974/3/28 上午 12:00:00,2,820000,,,38843400,1,9
2821,A,住家用,台北市,大安區,4,鋼筋混凝土造,7.55,R2,1987/4/23 上午 12:00:00,2,650000,陽台,2.65,17595500,1,21
2822,A,住家用,台北市,大安區,4,鋼筋混凝土造,2.61,R2,1985/8/16 上午 12:00:00,4,750000,陽台,2.83,28267500,1,28
2823,A,住家用,台北市,大安區,4,鋼筋混凝土造,,B2,1971/12/4 上午 12:00:00,1,1000000,其他,2.49,28060000,1,75
2824,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1981/6/24 上午 12:00:00,5,780000,陽台,1.49,17331600,1,42
2825,A,住家用,台北市,大安區,8,加強磚造,,R1,1966/8/12 上午 12:00:00,3,760000,,,23833600,1,27
2826,B,商業用,台北市,大安區,4,鋼筋混凝土造,,R1,1977/6/22 上午 12:00:00,4,490000,陽台,5.6,21961800,1,13
2827,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1971/12/15 上午 12:00:00,1,790000,,,21559100,1,41
2828,Z,見其它登記事項,台北市,大安區,4,鋼筋混凝土造,,R1,1966/7/15 上午 12:00:00,2,750000,,,24075000,1,53
2829,A,住家用,台北市,大安區,4,鋼筋混凝土造,3.59,R2,1982/12/22 上午 12:00:00,4,750000,陽台,5.35,18705000,1,36
2830,Z,見其它登記事項,台北市,大安區,8,加強磚造,9.14,R1,1965/8/4 上午 12:00:00,1,750000,,,108578000,1,39
2831,A,住家用,台北市,大安區,4,鋼筋混凝土造,7.55,R2,1987/4/23 上午 12:00:00,2,650000,陽台,2.65,17595500,1,21
2832,A,住家用,台北市,大安區,4,鋼筋混凝土造,8.85,R2,1986/12/24 上午 12:00:00,13,1200000,陽台,7.57,95180000,1,30
2833,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1969/7/4 上午 12:00:00,1,970000,,,40497500,1,75
2834,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R2,1976/9/1 上午 12:00:00,7,770000,,,15631000,1,5
2835,A,住家用,台北市,大安區,4,鋼筋混凝土造,5.3,R2,1987/6/19 上午 12:00:00,3,750000,陽台,5.33,29332500,1,23
2836,A,住家用,台北市,大安區,4,鋼筋混凝土造,1.51,R2,1982/10/11 上午 12:00:00,4,510000,陽台,4.68,17125800,1,8
2837,A,住家用,台北市,大安區,4,鋼筋混凝土造,1.51,R2,1982/10/11 上午 12:00:00,4,510000,陽台,4.68,17125800,1,21
2838,Z,見其它登記事項,台北市,大安區,4,鋼筋混凝土造,6.42,R2,1985/5/22 上午 12:00:00,B1,650000,,,19909500,1,29
2839,B,商業用,台北市,大安區,4,鋼筋混凝土造,3.98,R2,1981/1/30 上午 12:00:00,7,780000,陽台,5.62,23134800,1,32
2840,B,商業用,台北市,大安區,4,鋼筋混凝土造,3,B2,1987/7/9 上午 12:00:00,1,1800000,其他,2.68,56160000,1,61
2841,Z,見其它登記事項,台北市,大安區,8,加強磚造,,R1,1967/12/5 上午 12:00:00,3,710000,陽台,3.2,22862000,1,18
2842,A,住家用,台北市,大安區,4,鋼筋混凝土造,6.42,R2,1985/5/22 上午 12:00:00,6,650000,其他,1.9,19909500,1,29
2843,Y,見使用執照,台北市,大安區,11,鋼骨鋼筋混凝土造,12.15,R2,1992/1/3 上午 12:00:00,B2,0,,,77086800,1,12
2844,B,商業用,台北市,大安區,4,鋼筋混凝土造,9.14,R2,1988/10/21 上午 12:00:00,2,720000,其他,2.15,108578000,1,39
2845,A,住家用,台北市,大安區,4,鋼筋混凝土造,,R1,1978/4/10 上午 12:00:00,1,630000,其他,7.72,21703500,1,34
2846,B,商業用,台北市,大安區,11,鋼骨鋼筋混凝土造,12.15,R2,1992/1/3 上午 12:00:00,10,770000,陽台,4.31,77086800,1,12
2847,Y,見使用執照,台北市,大安區,4,鋼筋混凝土造,8.85,R2,1986/12/24 上午 12:00:00,B1,0,,,95180000,1,30
2848,Y,見使用執照,台北市,大安區,4,鋼筋混凝土造,,R1,1973/9/4 上午 12:00:00,3,740000,,,21341600,1,53
2849,A,住家用,台北市,大安區,4,鋼筋混凝土造,7.44,R2,1979/1/16 上午 12:00:00,6,760000,陽台,4.92,42484000,1,67
2850,A,住家用,台北市,大安區,4,鋼筋混凝土造,1.51,R2,1982/10/11 上午 12:00:00,4,510000,陽台,4.68,17125800,1,11
2851,A,住家用,台北市,大安區,4,鋼筋混凝土造,2.29,R3,1982/5/19 上午 12:00:00,11,910000,陽台,0.97,11547900,1,71
2852,Z,見其它登記事項,台北市,大安區,4,鋼筋混凝土造,3.53,R2,1989/10/12 上午 12:00:00,9,910000,其他,1.85,15961400,1,33
2853,B,商業用,台北市,大安區,4,鋼筋混凝土造,3,B2,1987/7/9 上午 12:00:00,1,1800000,其他,2.68,56160000,1,61
2854,A,住家用,台北市,大安區,4,鋼筋混凝土造,7.44,R2,1979/1/16 上午 12:00:00,6,760000,陽台,4.92,42484000,1,67
2855,B,商業用,台北市,大安區,11,鋼骨鋼筋混凝土造,12.15,R2,1992/1/3 上午 12:00:00,10,770000,陽台,4.31,77086800,1,12
2856,Z,見其它登記事項,台北市,大安區,4,鋼筋混凝土造,3.53,R2,1989/10/12 上午 12:00:00,9,910000,其他,1.85,15961400,1,33
2857,A,住家用,台北市,中正區,8,加強磚造,,R1,1968/1/1 上午 12:00:00,1,480000,,,11860800,1,14
2858,Z,見其它登記事項,台北市,中正區,4,鋼筋混凝土造,,R2,1977/1/28 上午 12:00:00,B1,250000,,,35430000,1,30
2859,A,住家用,台北市,中正區,4,鋼筋混凝土造,4.72,R3,1998/12/31 上午 12:00:00,10,750000,陽台,0.98,11165000,1,62
2860,B,商業用,台北市,中正區,4,鋼筋混凝土造,4.72,R3,1998/12/31 上午 12:00:00,B1,0,,,11165000,1,62
2861,A,住家用,台北市,中正區,4,鋼筋混凝土造,,R1,1975/8/12 上午 12:00:00,2,410000,,,9479200,1,16
2862,A,住家用,台北市,中正區,4,鋼筋混凝土造,,R2,1977/1/28 上午 12:00:00,1,750000,陽台,3.89,35430000,1,30
2863,Y,見使用執照,台北市,中正區,4,鋼筋混凝土造,6.21,R2,1990/12/27 上午 12:00:00,7,621300,陽台,5.67,22870053,1,6
2864,C,工業用,台北市,中正區,4,鋼筋混凝土造,,R1,1973/4/6 上午 12:00:00,2,465000,,,9709200,1,56
2865,B,商業用,台北市,中正區,4,鋼筋混凝土造,,R1,1978/7/15 上午 12:00:00,2,420000,陽台,1.12,11159400,1,10
2866,A,住家用,台北市,中正區,4,鋼筋混凝土造,4.7,R2,1974/9/12 上午 12:00:00,2,540000,,,23517000,1,70
2867,A,住家用,台北市,中正區,8,加強磚造,,R1,1969/9/10 上午 12:00:00,3,570000,陽台,3.09,19704900,1,44
2868,A,住家用,台北市,中正區,4,鋼筋混凝土造,,R1,1972/3/20 上午 12:00:00,2,670000,,,26277400,1,26
2869,A,住家用,台北市,中正區,4,鋼筋混凝土造,,R2,1976/7/13 上午 12:00:00,1,478200,其他,15.04,17406480,1,70
2870,A,住家用,台北市,中正區,4,鋼筋混凝土造,2.13,R2,1991/3/15 上午 12:00:00,7,480000,陽台,2.47,12998400,1,27
2871,A,住家用,台北市,中正區,8,加強磚造,,R1,1970/10/14 上午 12:00:00,1,550000,,,9350000,1,23
2872,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1972/7/17 上午 12:00:00,4,280000,,,8472800,1,32
2873,A,住家用,台北市,萬華區,4,鋼筋混凝土造,6.65,R2,1983/3/1 上午 12:00:00,3,290000,陽台,5.13,13328400,1,8
2874,A,住家用,台北市,萬華區,4,鋼筋混凝土造,11.78,R2,1996/6/15 上午 12:00:00,4,380000,其他,3.07,10446200,1,63
2875,A,住家用,台北市,萬華區,4,鋼筋混凝土造,3.14,R2,1982/10/27 上午 12:00:00,4,430000,陽台,1.39,6101700,1,63
2876,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1972/7/17 上午 12:00:00,4,280000,,,8472800,1,39
2877,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1978/9/16 上午 12:00:00,2,330000,陽台,1.46,8061900,1,62
2878,A,住家用,台北市,萬華區,4,鋼筋混凝土造,5.83,R2,1987/10/30 上午 12:00:00,10,350000,陽台,2.88,10482500,1,31
2879,A,住家用,台北市,萬華區,4,鋼筋混凝土造,18.45,R2,1995/12/1 上午 12:00:00,4,440000,陽台,3.84,11736000,1,69
2880,Z,見其它登記事項,台北市,萬華區,8,加強磚造,,R5,1959/5/18 上午 12:00:00,1,1000,,,12149030,1,45
2881,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1976/4/13 上午 12:00:00,4,290000,陽台,1.55,7893800,1,67
2882,Z,見其它登記事項,台北市,萬華區,8,加強磚造,,R5,1971/7/1 上午 12:00:00,999,5000,,,29594800,1,34
2883,A,住家用,台北市,萬華區,4,鋼筋混凝土造,6.42,R2,1987/4/30 上午 12:00:00,10,480000,,,14563200,1,58
2884,A,住家用,台北市,萬華區,4,鋼筋混凝土造,7.35,R2,1987/3/16 上午 12:00:00,8,440000,陽台,2.57,14317600,1,55
2885,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1978/9/16 上午 12:00:00,2,330000,陽台,1.46,8061900,1,62
2886,A,住家用,台北市,萬華區,4,鋼筋混凝土造,4.44,R2,1982/7/2 上午 12:00:00,2,430000,陽台,1.08,7851800,1,17
2887,A,住家用,台北市,萬華區,8,加強磚造,,R1,1970/4/22 上午 12:00:00,2,300000,,,7146000,1,46
2888,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1976/4/13 上午 12:00:00,4,300000,陽台,1.55,8166000,1,65
2889,A,住家用,台北市,萬華區,4,鋼筋混凝土造,11.78,R2,1996/6/15 上午 12:00:00,4,360000,其他,3.07,9896400,1,26
2890,Z,見其它登記事項,台北市,萬華區,8,加強磚造,,R1,1966/3/22 上午 12:00:00,1,420000,,,7345800,1,58
2891,A,住家用,台北市,萬華區,4,鋼筋混凝土造,11.78,R2,1996/6/15 上午 12:00:00,4,360000,其他,3.07,9896400,1,67
2892,A,住家用,台北市,萬華區,8,加強磚造,,R1,1970/2/15 上午 12:00:00,1,420000,,,8555400,1,73
2893,A,住家用,台北市,萬華區,8,加強磚造,,R1,1970/4/22 上午 12:00:00,2,300000,,,7146000,1,46
2894,A,住家用,台北市,萬華區,4,鋼筋混凝土造,,R1,1974/2/10 上午 12:00:00,4,350000,陽台,2.09,9527000,1,22
2895,C,工業用,台北市,萬華區,4,鋼筋混凝土造,,R1,1974/6/20 上午 12:00:00,4,300000,陽台,1.86,7536000,1,27
2896,A,住家用,台北市,大同區,4,鋼筋混凝土造,16.08,R2,1995/3/25 上午 12:00:00,9,489500,其他,9.61,20919870,1,53
2897,B,商業用,台北市,大同區,4,鋼筋混凝土造,16.22,R2,1997/8/13 上午 12:00:00,1,445700,陽台,1.74,26630512,1,46
2898,B,商業用,台北市,大同區,4,鋼筋混凝土造,16.22,R2,1997/8/13 上午 12:00:00,1,445700,陽台,1.74,26630512,1,46
2899,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1980/2/8 上午 12:00:00,3,360000,陽台,4.48,9576000,1,33
2900,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1973/3/26 上午 12:00:00,3,400000,,,8428000,1,58
2901,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1976/11/6 上午 12:00:00,4,350000,陽台,1,6324500,1,60
2902,Z,見其它登記事項,台北市,大同區,4,鋼筋混凝土造,3.34,R2,1995/4/29 上午 12:00:00,B3,0,,,19681100,1,6
2903,A,住家用,台北市,大同區,4,鋼筋混凝土造,16.08,R2,1995/3/25 上午 12:00:00,9,489500,其他,9.61,20919870,1,53
2904,B,商業用,台北市,大同區,4,鋼筋混凝土造,16.22,R2,1997/8/13 上午 12:00:00,10,445700,其他,15.84,26630512,1,46
2905,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1976/3/8 上午 12:00:00,1,630000,,,21861000,1,18
2906,A,住家用,台北市,大同區,4,鋼筋混凝土造,3.34,R2,1995/4/29 上午 12:00:00,12,530000,其他,5.33,19681100,1,6
2907,A,住家用,台北市,大同區,4,鋼筋混凝土造,2.95,R1,1984/6/15 上午 12:00:00,1,470000,其他,1.3,10288300,1,21
2908,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1975/7/7 上午 12:00:00,4,430000,陽台,1.41,4828900,1,66
2909,B,商業用,台北市,大同區,4,鋼筋混凝土造,16.22,R2,1997/8/13 上午 12:00:00,10,445700,其他,15.84,26630512,1,46
2910,A,住家用,台北市,大同區,4,鋼筋混凝土造,2.12,R1,1993/6/14 上午 12:00:00,4,393500,其他,5.74,14811340,1,47
2911,B,商業用,台北市,大同區,4,鋼筋混凝土造,9.64,R2,1978/3/8 上午 12:00:00,7,460000,陽台,2.88,22342200,1,20
2912,A,住家用,台北市,大同區,8,加強磚造,,R1,1969/6/20 上午 12:00:00,2,380000,,,10324600,1,11
2913,A,住家用,台北市,大同區,4,鋼筋混凝土造,,R1,1976/3/8 上午 12:00:00,1,630000,,,21861000,1,14
2914,F,住商用,台北市,中山區,4,鋼筋混凝土造,4.32,R2,1983/12/9 上午 12:00:00,1月2日,573000,其他,19.47,27779040,1,42
2915,B,商業用,台北市,中山區,4,鋼筋混凝土造,3.63,R2,1984/11/28 上午 12:00:00,5,540000,陽台,1.38,9855000,1,32
2916,P,停車空間,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,B2,0,,,36835000,1,23
2917,B,商業用,台北市,中山區,4,鋼筋混凝土造,1.16,B2,1986/1/24 上午 12:00:00,1,1120000,其他,1.16,17192000,1,19
2918,B,商業用,台北市,中山區,4,鋼筋混凝土造,13.12,R2,2005/10/17 上午 12:00:00,2,550000,陽台,1.43,14642000,1,69
2919,A,住家用,台北市,中山區,4,鋼筋混凝土造,0,R2,1981/8/12 上午 12:00:00,3,595000,陽台,6.4,20813100,1,27
2920,A,住家用,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,8,750000,其他,4.05,36835000,1,23
2921,A,住家用,台北市,中山區,8,加強磚造,,R1,1966/3/30 上午 12:00:00,4,500000,,,15830000,1,14
2922,B,商業用,台北市,中山區,4,鋼筋混凝土造,23.25,R2,2006/7/13 上午 12:00:00,4,720000,其他,1.75,20100000,1,60
2923,A,住家用,台北市,中山區,8,加強磚造,,R5,1972/4/15 上午 12:00:00,2,7000,,,48667490,1,19
2924,A,住家用,台北市,中山區,4,鋼筋混凝土造,,R1,1974/7/22 上午 12:00:00,2,430000,陽台,4.35,11059600,1,32
2925,A,住家用,台北市,中山區,4,鋼筋混凝土造,,R1,1974/7/22 上午 12:00:00,2,430000,陽台,4.35,11059600,1,41
2926,Z,見其它登記事項,台北市,中山區,8,加強磚造,,R5,1968/9/24 上午 12:00:00,1,2000,,,48667490,1,19
2927,B,商業用,台北市,中山區,4,鋼筋混凝土造,6.69,R2,1972/12/19 上午 12:00:00,4,590000,,,23476100,1,38
2928,A,住家用,台北市,中山區,4,鋼筋混凝土造,2.44,R2,1986/3/20 上午 12:00:00,4,440000,陽台,3.96,19113600,1,11
2929,A,住家用,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,8,760000,其他,4.05,37292800,1,7
2930,A,住家用,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,8,760000,其他,4.05,37292800,1,21
2931,A,住家用,台北市,中山區,4,鋼筋混凝土造,3.97,R2,1984/9/27 上午 12:00:00,5,365000,陽台,2.06,9092150,1,64
2932,A,住家用,台北市,中山區,4,鋼筋混凝土造,,R1,1970/9/18 上午 12:00:00,4,510000,其他,1.26,13826100,1,31
2933,A,住家用,台北市,中山區,4,鋼筋混凝土造,5.96,R1,1986/1/28 上午 12:00:00,2,550000,陽台,2.89,19338000,1,32
2934,B,商業用,台北市,中山區,4,鋼筋混凝土造,1.16,B2,1986/1/24 上午 12:00:00,1,1120000,其他,1.16,17192000,1,19
2935,B,商業用,台北市,中山區,4,鋼筋混凝土造,6.69,R2,1972/12/19 上午 12:00:00,4,590000,,,23476100,1,38
2936,A,住家用,台北市,中山區,4,鋼筋混凝土造,3.97,R2,1984/9/27 上午 12:00:00,5,365000,陽台,2.06,9092150,1,64
2937,A,住家用,台北市,中山區,4,鋼筋混凝土造,1.54,R2,1982/6/12 上午 12:00:00,7,570000,陽台,4.49,23159100,1,60
2938,A,住家用,台北市,中山區,4,鋼筋混凝土造,,R1,1974/7/22 上午 12:00:00,2,440000,陽台,4.35,11316800,1,26
2939,A,住家用,台北市,中山區,4,鋼筋混凝土造,3.02,R1,1987/1/26 上午 12:00:00,3,440000,其他,3.19,14757600,1,72
2940,B,商業用,台北市,中山區,4,鋼筋混凝土造,21.38,R2,2006/7/13 上午 12:00:00,4,720000,其他,1.65,15868000,1,78
2941,A,住家用,台北市,中山區,4,鋼筋混凝土造,,R1,1973/6/1 上午 12:00:00,3,460000,,,14526800,1,42
2942,P,停車空間,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,B2,0,,,37292800,1,21
2943,A,住家用,台北市,中山區,4,鋼筋混凝土造,4.12,R2,1984/9/27 上午 12:00:00,12,380000,陽台,1.87,9724200,1,26
2944,P,停車空間,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,B2,0,,,37292800,1,7
2945,Y,見使用執照,台北市,中山區,4,鋼筋混凝土造,0.02,C1,1990/10/19 上午 12:00:00,B3,0,,,2200000,1,48
2946,A,住家用,台北市,中山區,4,鋼筋混凝土造,2.18,R2,1983/10/17 上午 12:00:00,2,630000,陽台,2.25,25452000,1,12
2947,A,住家用,台北市,中山區,4,鋼筋混凝土造,1.35,R1,1982/12/14 上午 12:00:00,5,500000,其他,8.82,16745000,1,5
2948,A,住家用,台北市,中山區,4,鋼筋混凝土造,14.4,R2,1993/12/22 上午 12:00:00,8,760000,其他,4.05,37292800,1,7
